reading_datestamp,co_prescaled,CO2_prescaled,no_prescaled,no2_prescaled,o3_prescaled,pm1_prescale,pm2_5_prescale,pm4_prescale,pm10_prescale,pm_total_prescale,pm_tpc_prescale,nox_prescaled,temperature_f,pressure,humidity
04/Sep/2021 08:30:00,326.13,424.98,6.86,5.48,19,7.89,9.7,11.34,12.36,12.36,4.2,16.56,65.1,985.8,82.3
04/Sep/2021 08:45:00,334.17,423.59,8.81,6.09,18.21,8.13,9.97,11.39,11.86,11.86,4.3,16.16,65.3,986.2,82.8
04/Sep/2021 09:00:00,327.16,420.81,9.34,5.7,18.85,8.29,9.89,10.81,12.22,12.22,4.32,16.54,66,986.4,82.4
04/Sep/2021 09:15:00,329.13,419.89,8.98,5.9,18.27,8.19,9.81,10.96,12.03,12.03,4.26,16.29,66.4,987,82.2
04/Sep/2021 09:30:00,329.17,418.04,9.8,5.83,18.2,7.74,9.49,10.69,12.16,12.16,4.08,16.24,66.9,986.5,82.1
04/Sep/2021 09:45:00,323.47,416.65,10.43,5.86,17.6,7.83,9.65,10.8,11.78,11.78,4.05,15.83,67.8,987,81
04/Sep/2021 10:00:00,320.08,415.73,10.39,6.33,16.38,7.48,9.16,9.89,11.26,11.26,3.92,16.72,68.7,987,79.8
04/Sep/2021 10:15:00,317.99,415.73,11.31,5.93,16.58,7.24,9.01,10.19,10.91,10.91,3.78,17.24,69.3,986.6,78.6
04/Sep/2021 10:30:00,309.03,417.58,10.49,6.18,15.92,7.38,9.16,10.25,12.28,12.28,3.86,16.67,69.3,986,78.1
04/Sep/2021 10:45:00,311.27,417.11,9.83,6.35,15.23,7.64,9.41,10.67,12.24,12.24,3.98,16.18,69.1,985.9,78.5
04/Sep/2021 11:00:00,318.48,419.43,9.68,5.97,14.07,7.7,9.37,10.6,11.51,11.51,4.03,15.65,68.9,985.8,79.2
04/Sep/2021 11:15:00,343.54,420.81,9.47,5.51,14.17,8,9.79,10.97,13.06,13.06,4.18,14.98,68.7,986.1,79.9
04/Sep/2021 11:30:00,351.79,421.74,10.54,5.47,13.26,8.01,9.85,11.31,12.34,12.34,4.18,16.01,68.7,985.5,80.4
04/Sep/2021 11:45:00,347.81,420.35,8.95,5.53,14.48,8.22,10.02,11.1,12.81,12.81,4.29,14.48,69.1,985.2,81.2
04/Sep/2021 12:00:00,350.17,417.11,11.63,5.62,16.75,7.92,9.65,10.92,12.03,12.03,4.15,17.25,69.8,985.6,80.5
04/Sep/2021 12:15:00,334.87,416.65,12.74,6.12,17.04,8.11,9.96,11.25,12.91,12.91,4.21,18.86,70.7,985.1,79.4
04/Sep/2021 12:30:00,330.15,415.26,14.85,6.53,18.21,8.72,10.71,12.02,13.53,13.53,4.53,21.38,71.4,985.3,78.3
04/Sep/2021 12:45:00,315.96,416.65,14.18,6.95,16.16,9.18,11.43,12.69,13.95,13.95,4.78,21.13,71.8,985.3,77.7
04/Sep/2021 13:00:00,330.18,416.19,14.34,7.14,17.08,9.32,11.32,12.53,13.58,13.58,4.8,21.48,72,985.2,77.4
04/Sep/2021 13:15:00,328.3,417.58,13.55,7.04,18.11,8.86,10.66,11.71,13.25,13.25,4.6,20.59,71.8,985.2,77.6
04/Sep/2021 13:30:00,325.3,418.5,11.17,6.75,19.63,9.07,10.95,12.4,13.44,13.44,4.69,17.92,71.2,984.9,78.2
04/Sep/2021 13:45:00,331.45,422.2,11.06,6.72,17.5,9.59,11.47,12.89,14.19,14.19,5,17.78,70.5,984.7,79.4
04/Sep/2021 14:00:00,340.7,423.59,8.39,6.15,16.98,8.91,10.74,11.9,11.89,11.89,4.62,14.54,69.8,985.1,80.7
04/Sep/2021 14:15:00,346.65,424.05,7.46,5.9,16.02,7.75,9.26,10.32,11.96,11.96,4.02,13.36,69.6,984.9,81.5
04/Sep/2021 14:30:00,347.75,425.44,7.92,6.11,16.22,7.04,8.56,9.57,11.33,11.33,3.74,14.03,69.6,984.7,82.3
04/Sep/2021 14:45:00,343.76,426.37,9.63,6.29,15.81,6.61,8.15,9.18,10.45,10.45,3.52,15.92,69.6,984.2,83.1
04/Sep/2021 15:00:00,343.95,427.29,9.26,6.66,16.44,5.66,7.12,8.24,9.47,9.47,3.04,15.92,69.6,983.5,83.8
04/Sep/2021 15:15:00,342.48,427.29,9.5,6.77,16.4,4.86,6.12,6.98,7.8,7.8,2.62,16.27,70,983.5,84.2
04/Sep/2021 15:30:00,334.61,425.9,10.84,6.88,15.61,4.69,5.97,6.83,8.37,8.37,2.54,17.72,70.3,983.2,84.2
04/Sep/2021 15:45:00,343.44,426.83,9.81,7.1,16.97,5.03,6.32,7.54,8.65,8.65,2.72,16.91,70.5,983.7,84.4
04/Sep/2021 16:00:00,334.78,426.37,13.41,7.19,19.26,5.33,6.69,7.71,8.92,8.92,2.88,20.6,71.1,984.1,84.5
04/Sep/2021 16:15:00,333.64,424.51,10.33,8.98,16.28,5.72,7.17,8.26,9.49,9.49,3.08,19.31,71.2,983.7,84.3
04/Sep/2021 16:30:00,345.1,426.83,10.72,7.38,13.86,6.84,8.37,9.38,10.3,10.3,3.6,18.1,71.4,982.8,84.3
04/Sep/2021 16:45:00,343.73,425.9,12.24,7.24,13.96,7.34,9.05,10.25,10.95,10.95,3.86,19.48,71.6,982.7,84.2
04/Sep/2021 17:00:00,354.68,425.9,13.59,8.88,15.5,7.34,9.01,10.47,11.21,11.21,3.85,22.47,71.8,982.9,84.3
04/Sep/2021 17:15:00,350.74,427.29,14.1,7.36,15.83,7.21,9.05,10.22,11.06,11.06,3.8,21.46,72.1,983.3,84.3
04/Sep/2021 17:30:00,367.76,428.22,12.23,7.41,14.67,7.12,9.14,10.71,12.22,12.22,3.83,19.64,72.1,983.2,84.5
04/Sep/2021 17:45:00,371.35,430.53,12.39,7.47,15.09,7.06,9.22,10.84,11.38,11.38,3.79,19.86,72.1,983.3,84.9
04/Sep/2021 18:00:00,334.53,431.92,13.18,7.25,15.05,6.15,7.87,9.22,10.56,10.56,3.3,20.43,72.3,983.5,85.1
04/Sep/2021 18:15:00,327.5,431.45,12.12,7.13,14.73,7.03,8.81,9.97,11.62,11.62,3.72,19.25,72.5,983.7,85
04/Sep/2021 18:30:00,324.15,427.75,15.23,6.51,13.25,7.67,9.47,10.8,12.07,12.07,4.04,21.74,72.7,983.7,84.6
04/Sep/2021 18:45:00,326.49,427.75,12.63,7.31,13.54,7.73,9.76,11.02,11.47,11.47,4.12,19.94,72.5,983.7,84.4
04/Sep/2021 19:00:00,327.08,427.75,13.41,7.34,12.67,7.85,9.82,11.31,12.7,12.7,4.17,20.75,72.5,983.8,84.2
04/Sep/2021 19:15:00,330.46,430.53,14.27,7.29,11.87,8.62,11.05,13.01,13.7,13.7,4.58,21.56,72.5,983.6,84.3
04/Sep/2021 19:30:00,333.34,429.6,14.48,6.85,11.74,10.94,14.75,18.13,18.84,18.84,5.85,21.33,72.3,983.5,84.1
04/Sep/2021 19:45:00,334.35,427.75,12.31,6.31,14.27,13.55,18.93,23.63,23.84,23.84,7.24,18.62,72.1,983.5,83.8
04/Sep/2021 20:00:00,328.41,428.22,14.77,6.33,13.03,14.24,19.61,24.14,24.99,24.99,7.54,21.1,72,983.8,83.6
04/Sep/2021 20:15:00,324.51,425.9,12.25,5.98,12.66,14.26,19.97,24.82,26.15,26.18,7.61,18.23,71.6,984.3,83.5
04/Sep/2021 20:30:00,326.3,427.75,12.96,5.76,12.21,14.52,20.39,25.42,25.51,25.51,7.72,18.72,71.4,984.4,83.5
04/Sep/2021 20:45:00,333.98,426.83,11.7,6.49,13.15,15.34,21.23,26.51,27.84,27.84,8.13,18.19,71.2,984.6,83.6
04/Sep/2021 21:00:00,339.95,427.29,10.3,6.12,13.49,14.96,21.11,26.69,27.85,27.85,7.97,16.42,71.1,984.5,83.7
04/Sep/2021 21:15:00,327.25,428.68,13.75,6.18,12.81,15.09,21.26,26.78,28.4,28.4,8.02,19.93,71.1,984.5,83.8
04/Sep/2021 21:30:00,325.56,428.22,10.91,6.21,12.92,15.65,22.17,28.16,30.62,30.65,8.34,17.12,70.9,984.6,83.9
04/Sep/2021 21:45:00,324.52,428.68,9.54,5.82,12.94,15.99,22.83,29.12,29.98,29.98,8.6,15.36,70.7,984.5,84.1
04/Sep/2021 22:00:00,328.18,430.99,10.36,6.11,12.08,16.53,23.51,29.88,30.21,30.21,8.82,16.47,70.7,984.8,84.2
04/Sep/2021 22:15:00,329.91,430.07,10.32,6.19,12.47,16.05,22.65,28.41,29.55,29.55,8.57,16.51,70.7,984.5,84.4
04/Sep/2021 22:30:00,338.26,431.92,11.27,6.17,11.59,16.2,22.74,28.72,30.92,31.32,8.63,17.44,70.7,984.9,84.5
04/Sep/2021 22:45:00,333.51,431.92,10.16,6.2,12.48,14.28,19.71,24.66,25.47,25.47,7.63,16.36,70.7,985,84.4
04/Sep/2021 23:00:00,321.66,427.75,11.24,5.08,14.22,9.91,13.12,16.02,16.68,16.68,5.28,16.32,70.7,985,83.7
04/Sep/2021 23:15:00,296.61,424.51,10.87,5.07,14.01,7.06,9.03,10.73,12.28,12.28,3.81,15.94,70.5,985.1,82.8
04/Sep/2021 23:30:00,288.96,424.05,10.04,4.77,15.46,5.54,7.01,8.19,9.47,9.47,3,14.81,70.3,985.2,82.3
04/Sep/2021 23:45:00,288.1,423.59,9.44,4.96,15.76,4.8,6.06,6.95,8.81,8.81,2.62,14.4,70,985.6,82
05/Sep/2021 00:00:00,286.5,422.66,9.24,4.95,15.22,4.13,5.26,6.31,8.44,8.44,2.29,14.19,69.6,985.4,81.7
05/Sep/2021 00:15:00,285.85,423.59,6.8,4.52,15.43,3.89,5.11,6,8.08,8.08,2.16,11.32,69.1,984.8,81.6
05/Sep/2021 00:30:00,284.68,425.44,9.78,4.61,13.19,4.05,5.27,6.37,7.88,7.88,2.26,14.39,68.5,984.9,82
05/Sep/2021 00:45:00,285.4,424.51,9.07,4.04,13.46,3.72,4.74,5.63,7.35,7.35,2.06,13.11,68.2,986.1,82.2
05/Sep/2021 01:00:00,286.05,420.35,8.62,3.85,14.16,3.26,4.45,5.39,7.18,7.18,1.87,12.47,67.8,986,81.6
05/Sep/2021 01:15:00,281.97,421.28,7.31,3.86,14.69,3.15,4.18,5,6.9,6.9,1.79,11.17,67.6,985.9,81.2
05/Sep/2021 01:30:00,281.76,421.74,8.69,3.9,16.6,3.03,4.13,5.08,7.56,7.56,1.74,12.59,67.3,986,81
05/Sep/2021 01:45:00,284.89,422.2,7.14,3.88,15.56,2.9,4.04,4.86,6.71,6.71,1.69,11.02,66.7,985.9,81.1
05/Sep/2021 02:00:00,282.36,423.13,6.02,3.72,15.62,3.15,4.25,5.15,6.83,6.83,1.8,9.74,66.2,985.4,81.1
05/Sep/2021 02:15:00,286.49,421.74,6.47,3.56,14.59,3.08,4.07,4.85,6.95,6.95,1.77,10.03,65.7,985.7,81.4
05/Sep/2021 02:30:00,287.68,423.59,6.6,3.6,14.79,3.38,4.54,5.42,6.93,6.93,1.9,10.2,65.1,985.4,81.6
05/Sep/2021 02:45:00,289.85,423.59,4.13,3.32,14.96,3.34,4.36,5.15,7.01,7.01,1.88,7.45,64.6,985,81.9
05/Sep/2021 03:00:00,292.18,424.51,4.72,3.39,14.89,3.42,4.53,5.35,6.98,6.98,1.94,8.11,64.2,985,82.2
05/Sep/2021 03:15:00,291.56,426.37,5.24,3.32,14.53,3.47,4.69,5.86,7.52,7.52,1.95,8.56,63.7,985.5,82.5
05/Sep/2021 03:30:00,293.79,425.44,5.99,2.99,14.49,3.51,4.62,5.55,7.12,7.12,1.96,8.98,63.3,985.7,82.6
05/Sep/2021 03:45:00,295.16,426.37,5.86,3.25,14.1,3.72,4.95,6.04,8.23,8.23,2.09,9.11,63,985.6,82.8
05/Sep/2021 04:00:00,291.93,427.29,4.14,3.28,14.54,4.15,5.44,6.55,8.26,8.26,2.28,7.42,62.8,985.2,82.8
05/Sep/2021 04:15:00,294.79,427.75,6.93,3.37,13.99,4.31,5.5,6.5,8.05,8.05,2.37,10.3,62.4,985.3,83.2
05/Sep/2021 04:30:00,295.45,430.07,4.52,3.45,13,4.44,5.72,6.69,8.36,8.36,2.44,7.97,62.1,985.9,83.5
05/Sep/2021 04:45:00,295.6,428.68,4.48,3.22,12.37,4.23,5.7,6.99,8.96,8.96,2.38,7.7,61.7,986.4,83.8
05/Sep/2021 05:00:00,293.67,428.22,4.72,3.46,12.56,4.16,5.51,6.73,8.98,8.98,2.32,8.18,61.5,986.1,84.1
05/Sep/2021 05:15:00,290.72,426.37,5.93,2.99,13.95,4.05,5.23,6.26,8.36,8.36,2.25,8.92,61.5,986.1,84.4
05/Sep/2021 05:30:00,289.6,426.83,2.9,2.92,14.16,3.8,5.2,6.42,8.52,8.52,2.15,5.82,61.3,986.2,84.4
05/Sep/2021 05:45:00,291.39,424.51,5.79,2.79,14.82,3.74,5.08,6.15,8.7,8.7,2.14,8.58,61.3,986,84.4
05/Sep/2021 06:00:00,291.55,423.13,6.35,2.91,16.31,3.86,4.98,5.83,7.71,7.71,2.12,9.26,61.3,986.2,84.4
05/Sep/2021 06:15:00,299.14,422.66,6.77,3.18,15.2,3.67,4.89,5.92,7.63,7.63,2.06,9.95,61.5,986.2,84.2
05/Sep/2021 06:30:00,290.33,422.2,6.55,3.09,14.34,3.58,4.65,5.56,7.72,7.72,2,9.64,61.5,986.4,83.9
05/Sep/2021 06:45:00,288.61,421.28,4.45,3.18,16.51,3.65,4.78,5.85,7.51,7.51,2.03,7.63,61.7,986.6,83.7
05/Sep/2021 07:00:00,287.97,421.28,6.21,3.15,16.34,3.55,4.74,5.78,7.46,7.46,2.01,9.36,61.9,986.9,83.4
05/Sep/2021 07:15:00,285.2,419.43,3.32,3.47,14.49,3.66,4.84,5.9,7.63,7.63,2.02,6.79,62.1,987,83.1
05/Sep/2021 07:30:00,288.66,421.28,6.65,3.51,14.72,3.62,4.82,5.79,7.19,7.19,2.03,10.16,62.4,987.1,82.9
05/Sep/2021 07:45:00,296.7,419.43,6.35,3.73,13.61,3.71,5.03,6.28,8.16,8.16,2.08,10.08,63,987.5,83
05/Sep/2021 08:00:00,298.07,423.13,6,4.13,12.99,3.89,5.1,6.06,8.56,8.56,2.15,10.13,63.7,986.8,82.5
05/Sep/2021 08:15:00,292.87,421.74,7.12,3.89,13.05,3.83,4.89,5.58,7.3,7.3,2.1,11.01,64.8,987.4,81.9
05/Sep/2021 08:30:00,286.69,418.96,5.92,4.34,13.85,3.7,5.03,6.14,8.27,8.27,2.07,10.26,66,987.4,80.9
05/Sep/2021 08:45:00,281.3,415.26,6.25,4.7,15.41,3.79,5.13,5.94,7.55,7.55,2.1,10.95,67.6,987.6,79.5
05/Sep/2021 09:00:00,270.22,413.41,6.47,4.75,17.09,3.93,5.33,6.44,8.53,8.53,2.19,11.22,69.4,987.3,77.8
05/Sep/2021 09:15:00,260.76,410.18,7.72,5.43,16.36,3.93,5.47,6.75,9.06,9.06,2.21,13.15,71.2,987.3,75.6
05/Sep/2021 09:30:00,257.57,409.25,9.99,5.98,14.84,4.04,5.51,6.72,8.38,8.38,2.24,15.97,73,987.2,74
05/Sep/2021 09:45:00,245.18,408.79,8.18,5.87,16.37,4.03,5.64,6.99,8.24,8.24,2.26,14.05,74.8,987.2,71.4
05/Sep/2021 10:00:00,234.4,408.79,14.34,6.36,16.3,4.31,6.03,7.22,9.34,9.34,2.42,20.7,76.6,987.3,69.2
05/Sep/2021 10:15:00,232.16,406.48,13.62,5.81,16.98,4.35,6.07,7.49,9.87,9.87,2.39,19.43,77.9,987.8,67.1
05/Sep/2021 10:30:00,226.49,406.94,14.67,6.06,18.34,4.21,5.91,7.3,9.4,9.4,2.36,20.73,79,987.8,65.3
05/Sep/2021 10:45:00,212.69,407.4,15,5.68,18.9,4.33,6.13,7.58,10.58,10.58,2.41,20.68,79.9,987.7,63.1
05/Sep/2021 11:00:00,221.84,406.48,14.36,6.28,19.21,4.38,6.23,7.72,9.23,9.23,2.43,20.64,80.6,988.2,62.4
05/Sep/2021 11:15:00,216.26,405.09,13.37,6.74,21,4.52,6.47,8,9.99,9.99,2.52,20.11,81.1,988,61
05/Sep/2021 11:30:00,216.73,406.01,15.06,5.76,23.28,4.72,6.68,8.15,10.04,10.04,2.62,20.82,82,987.8,59.6
05/Sep/2021 11:45:00,201.54,404.63,13.89,5.65,23.99,4.5,6.4,7.99,11.21,11.21,2.52,19.54,82.8,988.2,57.4
05/Sep/2021 12:00:00,192.17,403.7,15.87,6.02,25.93,4.49,6.38,7.75,9.72,9.72,2.48,21.89,83.3,987.5,55.3
05/Sep/2021 12:15:00,192.45,403.24,12.73,7.04,26.85,4.49,6.45,7.99,10.29,10.29,2.48,19.77,83.5,987.1,53.9
05/Sep/2021 12:30:00,199.32,403.24,10.46,6.48,27.93,4.58,6.58,7.95,10.51,10.51,2.54,16.94,84,987.1,53.5
05/Sep/2021 12:45:00,183.3,402.31,16.78,5.46,28.81,4.46,6.41,7.65,10.3,10.3,2.5,22.24,84.9,987.3,51.4
05/Sep/2021 13:00:00,181.96,401.39,13.41,6.28,30.03,4.58,6.42,7.68,9.49,9.49,2.52,19.69,85.5,986.4,50.3
05/Sep/2021 13:15:00,185.69,401.85,13.82,6.62,31.26,4.44,6.21,7.54,9.31,9.31,2.47,20.44,85.8,986.6,49.8
05/Sep/2021 13:30:00,188.71,402.31,10.96,7,32.53,4.35,6.06,7.24,10,10,2.44,17.96,86.2,986.8,49.1
05/Sep/2021 13:45:00,190.2,402.78,6.71,7.19,33.5,4.57,6.39,7.56,9.93,9.93,2.52,13.9,86.5,986.4,48.5
05/Sep/2021 14:00:00,206.95,401.85,7.32,8,32.15,4.53,6.33,7.68,11.27,11.27,2.51,15.32,86.9,986,49
05/Sep/2021 14:15:00,183.33,402.78,10.03,6.74,35.48,4.47,6.33,7.71,9.85,9.85,2.47,16.77,87.8,986.4,47.2
05/Sep/2021 14:30:00,201.09,401.85,8.02,7.98,34.83,4.58,6.44,7.89,9.85,9.85,2.52,16,88,986.4,47.4
05/Sep/2021 14:45:00,188.44,402.31,10.4,6.6,36.87,4.43,6.27,7.87,10.24,10.24,2.47,17,88.3,986.4,46.2
05/Sep/2021 15:00:00,197.18,400.46,7.08,9.86,37.69,4.65,6.57,7.98,10.27,10.27,2.57,16.94,88.5,986,46.1
05/Sep/2021 15:15:00,194.88,402.31,7.4,7.69,38,4.46,6.42,7.83,11.13,11.13,2.48,15.09,88.3,986,45.1
05/Sep/2021 15:30:00,210.32,402.78,5.24,8.4,39.63,4.46,6.43,8.16,10.78,10.78,2.5,13.64,87.6,986,44.8
05/Sep/2021 15:45:00,226.98,402.78,-0.37,9.26,37.97,4.49,6.25,7.41,11.42,11.45,2.48,8.89,87.1,985.6,45.8
05/Sep/2021 16:00:00,211.97,402.78,0.24,8.71,39.68,4.51,6.09,7.37,8.94,8.94,2.45,8.95,87.3,985.7,44.6
05/Sep/2021 16:15:00,224.04,401.85,0.16,8.9,40.17,4.49,6.26,7.62,9.37,9.37,2.48,9.06,86.9,985.5,44.6
05/Sep/2021 16:30:00,230.3,401.39,-0.09,9.32,40.71,4.55,6.45,7.86,10.17,10.17,2.5,9.23,86.5,985.5,44.8
05/Sep/2021 16:45:00,233.23,402.78,0.04,9.77,41.28,4.43,6.27,7.59,9.91,9.91,2.46,9.81,86.2,985.9,44.8
05/Sep/2021 17:00:00,239.18,402.31,-0.15,9.59,42.09,4.31,5.98,7.17,9.3,9.3,2.38,9.44,85.6,986,44.8
05/Sep/2021 17:15:00,240.15,402.31,-0.21,9.7,42.98,4.22,5.66,6.84,10.78,10.81,2.32,9.49,85.1,985.6,44.7
05/Sep/2021 17:30:00,252.25,403.24,-0.21,10.3,41.86,4.02,5.87,7.38,9.79,9.79,2.27,10.09,84.4,985.6,45.4
05/Sep/2021 17:45:00,257.07,403.24,-0.55,10.14,44.13,4.01,5.65,6.97,9.49,9.49,2.26,9.59,83.7,986.1,45.4
05/Sep/2021 18:00:00,268.19,402.31,-0.59,10.48,43.89,3.76,5.25,6.5,8.98,8.98,2.11,9.89,82.6,985.7,45.7
05/Sep/2021 18:15:00,278.19,403.24,-0.56,10.61,41.51,3.89,5.42,6.7,8.87,8.87,2.17,10.05,81.7,986.3,46.3
05/Sep/2021 18:30:00,277.84,401.85,-0.62,10.42,42.38,3.62,5.07,6.32,8.55,8.55,2.03,9.8,80.8,986.3,46.5
05/Sep/2021 18:45:00,296.37,404.16,-0.67,10.8,40.49,3.78,5.29,6.44,8.91,8.91,2.1,10.13,79.9,986.3,47.6
05/Sep/2021 19:00:00,320.51,406.94,-0.75,12.09,38.99,3.89,5.34,6.61,9.23,9.23,2.16,11.34,79,986.5,48.9
05/Sep/2021 19:15:00,326.98,406.94,-0.69,11.74,38.34,3.86,5.31,6.56,10.15,10.15,2.13,11.05,77.9,985.9,50
05/Sep/2021 19:30:00,333.71,408.33,-0.63,9.93,38.04,3.64,5.05,6.05,8.55,8.55,2.04,9.3,76.8,986.1,51.1
05/Sep/2021 19:45:00,343.6,411.56,-0.6,11.21,38.1,3.94,5.76,6.9,9.76,9.76,2.22,10.61,75.7,986.4,52
05/Sep/2021 20:00:00,343.82,417.11,-0.48,11.43,36.65,4.43,6.22,7.4,9.77,9.77,2.44,10.95,74.8,986.6,52.7
05/Sep/2021 20:15:00,337.25,415.73,-0.54,11.14,34.33,3.74,5.12,6.2,8.36,8.36,2.07,10.6,73.9,986.3,53.2
05/Sep/2021 20:30:00,336.58,414.34,-0.44,11.59,33.69,3.61,4.86,5.75,7.82,7.82,2,11.15,73.2,986.9,53.8
05/Sep/2021 20:45:00,339.42,414.34,-0.36,8.95,33.21,3.56,4.86,5.74,8.58,8.58,2,8.59,72.5,986.7,54.4
05/Sep/2021 21:00:00,331.42,408.79,-0.3,8.33,34.2,3.67,5.1,6.1,8.63,8.63,2.06,8.03,72,986.5,54.9
05/Sep/2021 21:15:00,330.79,409.71,-0.3,8.38,32.74,3.6,5.04,6.33,8.13,8.13,2.04,8.08,71.6,987.1,55.4
05/Sep/2021 21:30:00,341.43,413.41,-0.12,8.27,29.81,4.58,6.56,8.03,11.21,11.21,2.53,8.15,70.9,987.2,55.8
05/Sep/2021 21:45:00,346.01,412.49,-0.19,8.09,30.07,4.33,6.12,7.18,9.13,9.13,2.38,7.9,70.2,986.7,56.4
05/Sep/2021 22:00:00,341.47,413.88,-0.22,7.88,27.93,4.19,5.83,7.02,9.2,9.2,2.31,7.66,69.4,987.3,57.1
05/Sep/2021 22:15:00,339.39,412.49,-0.1,7.31,28.47,3.83,5.29,6.25,8.7,8.7,2.14,7.21,68.5,987.4,57.7
05/Sep/2021 22:30:00,333.78,413.88,-0.15,6.68,28.07,3.51,4.98,5.8,7.52,7.52,1.96,6.53,67.6,987.7,58.5
05/Sep/2021 22:45:00,340.07,419.89,0.07,6.74,25.22,3.75,5.12,5.94,8.3,8.3,2.08,6.81,66.9,987.9,59.5
05/Sep/2021 23:00:00,343.31,423.13,0.01,6.65,25.42,3.72,5.08,5.97,7.66,7.66,2.08,6.66,66,988.1,60.8
05/Sep/2021 23:15:00,354.73,418.5,0.15,5.87,27.18,3.87,5.3,6.41,8.16,8.16,2.16,6.02,65.3,988.1,62.3
05/Sep/2021 23:30:00,342.91,414.8,0.08,5.62,26.58,3.51,4.78,5.66,7.1,7.1,1.93,5.7,65.3,988.3,62.5
05/Sep/2021 23:45:00,328.46,417.58,0.08,5.86,25.51,3.5,4.64,5.46,7.3,7.3,1.94,5.94,65.3,988.3,62.6
06/Sep/2021 00:00:00,322.92,419.43,0.16,5.63,26.29,3.3,4.54,5.38,7.84,7.84,1.87,5.79,65.3,988.3,62.7
06/Sep/2021 00:15:00,319.06,423.13,0.22,6.19,23.38,3.34,4.4,5.08,6.75,6.75,1.86,6.41,65.1,988.3,62.9
06/Sep/2021 00:30:00,314.02,424.51,0.18,5.99,24.63,3.28,4.59,5.35,7.48,7.48,1.85,6.17,64.9,988.1,63.3
06/Sep/2021 00:45:00,311.82,429.14,0.27,5.62,24.4,3.16,4.33,5.25,7.08,7.08,1.82,5.89,64.8,987.8,63.8
06/Sep/2021 01:00:00,309.48,425.9,0.31,5.63,24.47,3.06,4.2,5,7.8,7.8,1.74,5.94,64.8,987.8,64
06/Sep/2021 01:15:00,305.46,421.74,0.53,5.37,24.58,3.16,4.19,4.93,7.24,7.24,1.77,5.9,64.8,987.8,64.2
06/Sep/2021 01:30:00,306.09,420.35,0.27,5.49,25.08,3.24,4.42,5.08,8.02,8.02,1.82,5.76,64.9,987.9,64.3
06/Sep/2021 01:45:00,315.91,420.81,1.9,5.8,24.27,3.59,4.92,5.93,7.99,7.99,2,7.7,65.3,988,64.7
06/Sep/2021 02:00:00,335.49,422.66,-0.07,5.9,23.5,5.01,6.99,8.6,11.13,11.13,2.77,5.83,65.5,987.9,65
06/Sep/2021 02:15:00,353.12,424.98,1.13,5.9,22.25,5.02,7.05,8.53,10.41,10.41,2.78,7.03,65.7,987.6,65
06/Sep/2021 02:30:00,337.49,423.13,2.29,5.59,23.48,4.41,6.14,7.4,9.5,9.5,2.43,7.88,65.8,987.5,64.8
06/Sep/2021 02:45:00,323.49,425.9,1.09,5.52,22.66,4.53,6.15,7.36,9.52,9.52,2.5,6.61,65.7,987.4,64.6
06/Sep/2021 03:00:00,318.23,424.98,1.29,5.37,22.97,4.51,6.11,7.27,9.71,9.71,2.49,6.66,65.7,987.6,64.7
06/Sep/2021 03:15:00,314.71,423.13,2.04,5.65,22.78,4.39,5.84,6.79,9.37,9.37,2.42,7.69,65.7,987.6,65.1
06/Sep/2021 03:30:00,318.12,421.28,0.76,5.4,24.32,4.34,5.68,6.86,8.87,8.87,2.36,6.16,65.7,987.8,65.6
06/Sep/2021 03:45:00,314.76,421.28,2.52,5.7,22.04,4.46,5.9,6.98,8.33,8.33,2.43,8.22,65.7,987.7,65.9
06/Sep/2021 04:00:00,310.93,425.44,1.27,5.06,22.16,4.4,5.78,6.68,8.86,8.86,2.38,6.33,65.5,987.6,66.3
06/Sep/2021 04:15:00,312.41,424.98,1.94,5.38,22.7,4.3,5.77,6.77,8.77,8.77,2.35,7.32,65.3,987.9,67
06/Sep/2021 04:30:00,314.95,427.75,0.14,5.53,20.78,4.49,5.95,6.95,8.37,8.37,2.46,5.67,64.9,987.9,67.8
06/Sep/2021 04:45:00,314.18,428.68,1.85,5.01,20.7,4.3,5.74,6.67,10.08,10.11,2.38,6.86,64.6,987.5,68.6
06/Sep/2021 05:00:00,317.08,428.22,2.02,4.83,20.89,4.36,5.77,6.8,8.2,8.2,2.39,6.85,64.2,987.6,69.5
06/Sep/2021 05:15:00,314.1,430.07,1.33,4.86,20.36,4.07,5.21,5.98,8.2,8.2,2.24,6.19,64,987.4,70.1
06/Sep/2021 05:30:00,312.26,431.92,1.26,4.8,18.83,4.18,5.31,6.19,8.69,8.69,2.28,6.06,63.7,987.8,70.5
06/Sep/2021 05:45:00,312.12,431.92,3.69,4.99,18.6,4.02,5.13,5.87,7.94,7.94,2.2,8.68,63.3,988.3,71.2
06/Sep/2021 06:00:00,312.77,430.99,3.83,4.84,18.14,4.21,5.31,6.03,8.05,8.05,2.28,8.67,63,988.2,72
06/Sep/2021 06:15:00,318.39,431.45,3.32,4.88,18.01,4.35,5.46,6.25,8.22,8.22,2.34,8.2,62.8,987.9,72.8
06/Sep/2021 06:30:00,319.48,430.53,2.15,4.93,17.51,4.28,5.53,6.34,8.28,8.28,2.36,7.08,62.8,987.9,73.2
06/Sep/2021 06:45:00,310.27,433.3,2.51,4.82,16.6,4.19,5.28,5.97,7.67,7.67,2.29,7.33,62.8,988,73.5
